title,source
Jaya: An Illustrated Retelling of the Mahabharata,books_corrected
Friend Zone,books_corrected
Ayat-Ayat Cinta,books_corrected
Innocent Erendira and Other Stories,books_corrected
Dexter in the Dark,books_corrected
Alcatraz Versus the Evil Librarians,books_corrected
Black Hills,books_corrected
The Matarese Circle,books_corrected
Proljeća Ivana Galeba,books_corrected
My Life in France,books_corrected
"Hush, Hush",books_corrected
The Accused,books_corrected
Sezon burz,books_corrected
The Last Princess,books_corrected
Congo,books_corrected
The Return of Philip Latinowicz,books_corrected
The Shadow Throne,books_corrected
Langit Vanilla,books_corrected
All I Know Now: Wonderings and Reflections on Growing Up Gracefully,books_corrected
The Snows of Kilimanjaro and Other Stories,books_corrected
Interesting Times: The Play,books_corrected
Artemis Fowl: The Graphic Novel,books_corrected
Protect and Defend,books_corrected
My Ishmael,books_corrected
The Naked Face,books_corrected
The Hunter,books_corrected
Ghostgirl,books_corrected
Aurora Rising,books_corrected
H.P. Lovecraft:  The Complete Fiction,books_corrected
The Book of Luke,books_corrected
A Beautiful Dark,books_corrected
The Principia: Mathematical Principles of Natural Philosophy,books_corrected
The Whisperer,books_corrected
The Iron Butterfly,books_corrected
Beautiful Malice,books_corrected
Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship,books_corrected
Die Känguru-Chroniken. Ansichten eines vorlauten Beuteltiers,books_corrected
Kisscut,books_corrected
The Plum Tree,books_corrected
Sensual Desires,books_corrected
This Is How It Always Is,books_corrected
Princess in Training,books_corrected
Marabou Stork Nightmares,books_corrected
Remember,books_corrected
Pack Challenge,books_corrected
Ophelia,books_corrected
Alpha,books_corrected
شاب كشك في رحلة البحث عن الجادون,books_corrected
Der Erdbeerpflücker,books_corrected
Wrath,books_corrected
Cosmos,books_corrected
Hero,books_corrected
Seeing,books_corrected
Dancing Bear,books_corrected
Ten Things We Did (and Probably Shouldn't Have),books_corrected
Rise of the Elgen,books_corrected
Beauty and Sadness,books_corrected
Beatles,books_corrected
Brain on Fire: My Month of Madness,books_corrected
My Soul Belongs to You (Soul Mates Book 2),books_corrected
The Last Magician,books_corrected
Lilac Girls,books_corrected
Far from the Tree,books_corrected
A Curse So Dark and Lonely,books_corrected
Bad Blood: Secrets and Lies in a Silicon Valley Startup,books_corrected
Leah on the Offbeat,books_corrected
Lion of Macedon,books_corrected
The Algebraist,books_corrected
Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,books_corrected
Rules,books_corrected
My Sweet Audrina,books_corrected
La ciudad de los prodigios,books_corrected
Alice I Have Been,books_corrected
Toll the Hounds,books_corrected
Swindle,books_corrected
عبقرية عمر,books_corrected
I Am Not Myself These Days,books_corrected
Shattered,books_corrected
Wild Card,books_corrected
First Love,books_corrected
"Don't Die, My Love",books_corrected
The Joke,books_corrected
Blood Kiss,books_corrected
Vingt-quatre heures de la vie d'une femme,books_corrected
The Girl Who Drank the Moon,books_corrected
The Absolutist,books_corrected
The Man With the Golden Arm,books_corrected
Old Possum's Book of Practical Cats,books_corrected
"The League of Extraordinary Gentlemen, Vol. 2",books_corrected
Betsy and Tacy Go Downtown,books_corrected
Sleepaway Girls,books_corrected
Joust,books_corrected
Blink,books_corrected
Bec,books_corrected
A Kestrel for a Knave,books_corrected
Jack of Shadows,books_corrected
Headhunters,books_corrected
Gaza,books_corrected
Iniquity,books_corrected
Sunshine Becomes You,books_corrected
Six Months Later,books_corrected
O Despertar da Magia,books_corrected
Twice Upon a Time,books_corrected
Clandestine Liaisons,books_corrected
War's Unwomanly Face,books_corrected
The Rule of Four,books_corrected
The Modern Man: A philosophical divagation about the evil banality of daily acts,books_corrected
Double Identity,books_corrected
"The Complete Far Side, 1980–1994",books_corrected
Pillage,books_corrected
The Traveler's Gift: Seven Decisions that Determine Personal Success,books_corrected
Mistress of the Art of Death,books_corrected
Queen Song,books_corrected
Wildefire,books_corrected
The Origin of Consciousness in the Breakdown of the Bicameral Mind,books_corrected
The New Jim Crow: Mass Incarceration in the Age of Colorblindness,books_corrected
The Fall of Lucifer,books_corrected
Ballet Shoes,books_corrected
Let the Storm Break,books_corrected
Fever,books_corrected
Under Different Stars,books_corrected
Outer Dark,books_corrected
Midwinterblood,books_corrected
The Vampire Queen's Servant,books_corrected
Nothing Can Come Between Us,books_corrected
The Missing,books_corrected
The Bone Garden,books_corrected
Fat! So?: Because You Don't Have to Apologize for Your Size,books_corrected
Either/Or: A Fragment of Life,books_corrected
Starring Sally J. Freedman as Herself,books_corrected
Hit List,books_corrected
The Odessa File,books_corrected
TimeRiders,books_corrected
The Ego and Its Own,books_corrected
The Four Loves,books_corrected
ألواح ودسر,books_corrected
Flawed,books_corrected
Euclid's Elements,books_corrected
The Daylight War,books_corrected
Lullabies,books_corrected
Phantastes,books_corrected
Puddle Jumping,books_corrected
Mosquitoland,books_corrected
The Fever Code,books_corrected
Hunting Prince Dracula,books_corrected
Study Bible: NIV,books_corrected
Camino Island,books_corrected
What You Did,books_corrected
Stasiland: Stories from Behind the Berlin Wall,books_corrected
Drood,books_corrected
The Doctrine and Covenants of the Church of Jesus Christ of Latter-Day Saints,books_corrected
Travels with My Aunt,books_corrected
Surfacing,books_corrected
On the Night of the Seventh Moon,books_corrected
De helaasheid der dingen,books_corrected
Practice Makes Perfect,books_corrected
Las legiones malditas,books_corrected
Assassin's Apprentice / Royal Assassin,books_corrected
The Warrior Prophet,books_corrected
The Diamond Throne,books_corrected
Last Days of Summer,books_corrected
Wild Cards,books_corrected
Vampire Most Wanted,books_corrected
Vision in Silver,books_corrected
A Shade of Vampire,books_corrected
قمر على سمرقند,books_corrected
The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,books_corrected
Retrieving for All Occasions,books_corrected
If Chins Could Kill: Confessions of a B Movie Actor,books_corrected
Kruistocht in spijkerbroek,books_corrected
Tailchaser's Song,books_corrected
Ghost Story,books_corrected
"Brown Bear, Brown Bear, What Do You See?",books_corrected
The Lost Art of Keeping Secrets,books_corrected
The Bride Collector,books_corrected
The Hero's Guide to Saving Your Kingdom,books_corrected
English Passengers,books_corrected
Disney in Shadow,books_corrected
The Traitor,books_corrected
"Smart, Sexy and Secretive",books_corrected
الجواب الكافي لمن سأل عن الدواء الشافي,books_corrected
The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,books_corrected
The Bone Church,books_corrected
Golden Daughter,books_corrected
Libra,books_corrected
Last Night I Sang to the Monster,books_corrected
Nine Perfect Strangers,books_corrected
Past Tense,books_corrected
The Apothecary's Daughter,books_corrected
Flyte,books_corrected
Malice,books_corrected
True Colors,books_corrected
Ferien auf Saltkrokan,books_corrected
Stellaluna,books_corrected
The Sufis,books_corrected
Born Free: A Lioness of Two Worlds,books_corrected
The God Box,books_corrected
El coronel no tiene quien le escriba,books_corrected
Books of Blood: Volumes One to Three,books_corrected
Unbreakable,books_corrected
The Infernal Devices: Clockwork Angel,books_corrected
Io uccido,books_corrected
Wanted,books_corrected
Der Richter und sein Henker,books_corrected
Dark Guardian,books_corrected
Grass for His Pillow,books_corrected
Start with Why: How Great Leaders Inspire Everyone to Take Action,books_corrected
Dust,books_corrected
Baby Teeth,books_corrected
Essays and Lectures,books_corrected
Catechism of the Catholic Church,books_corrected
Changeless,books_corrected
Beauty's Punishment,books_corrected
A Última Feiticeira,books_corrected
Troll: A Love Story,books_corrected
Darwin's Dangerous Idea: Evolution and the Meanings of Life,books_corrected
Before I Wake,books_corrected
Magnificat,books_corrected
Jack the Bodiless,books_corrected
Sweet Rome,books_corrected
Torture to Her Soul,books_corrected
Ink and Bone,books_corrected
Silber: Das zweite Buch der Träume,books_corrected
Spark of Life: A Novel of Resistance,books_corrected
Luces de bohemia: Esperpento,books_corrected
The Speed of Dark,books_corrected
Horse Heaven,books_corrected
Nice Girls Don't Date Dead Men,books_corrected
To Dance with the White Dog,books_corrected
The Dragon and the George,books_corrected
Zodiac,books_corrected
Agnes and the Hitman,books_corrected
Imaginary Girls,books_corrected
The Gift,books_corrected
Fairy Tales from the Brothers Grimm: A New English Version,books_corrected
The Consolation of Philosophy,books_corrected
All You Need Is Kill,books_corrected
Here Be Sexist Vampires,books_corrected
Before Jamaica Lane,books_corrected
Rose Under Fire,books_corrected
The Mark of the Vampire Queen,books_corrected
The Marvelous Land of Oz,books_corrected
No Mercy,books_corrected
أيها الولد,books_corrected
Grim,books_corrected
Miami Purity,books_corrected
The Extraordinary Life of Sam Hell,books_corrected
War of the Twins,books_corrected
A Certain Slant of Light,books_corrected
Among the Free,books_corrected
My Swordhand is Singing,books_corrected
Luna,books_corrected
Ballad: A Gathering of Faerie,books_corrected
Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,books_corrected
Los asesinos del emperador,books_corrected
Fate and Fury,books_corrected
Железният светилник,books_corrected
The Consolations of Philosophy,books_corrected
The Wake,books_corrected
The Lady of the Rivers,books_corrected
Forward the Foundation,books_corrected
True History of the Kelly Gang,books_corrected
Immortal Rider,books_corrected
Sword & Citadel,books_corrected
Born Wicked,books_corrected
The Dying of the Light,books_corrected
More Than Forever,books_corrected
Half Upon a Time,books_corrected
A Very Large Expanse of Sea,books_corrected
The Butcher Boy,books_corrected
The Perfect Play,books_corrected
I Wish Someone Were Waiting for Me Somewhere,books_corrected
Executive Power,books_corrected
The Brief History of the Dead,books_corrected
"Spice & Wolf, Vol. 01",books_corrected
No Time to Die & The Deep End of Fear,books_corrected
The Book of Basketball: The NBA According to The Sports Guy,books_corrected
The Edible Woman,books_corrected
Skybreaker,books_corrected
Power Play,books_corrected
The Witness,books_corrected
The Mosquito Coast,books_corrected
Musicophilia: Tales of Music and the Brain,books_corrected
Rich People Problems,books_corrected
Principles: Life and Work,books_corrected
"Death Note, Vol. 9: Contact",books_corrected
The Road to Wellville,books_corrected
One Tuesday Morning,books_corrected
Diamond Mask,books_corrected
Ghost Hunter,books_corrected
Forever with You,books_corrected
Goodbye Tsugumi,books_corrected
Frostblood,books_corrected
Dreams of Leaving,books_corrected
The Vanishing Act of Esme Lennox,books_corrected
The Chosen One,books_corrected
Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,books_corrected
Darkfall,books_corrected
Dalva,books_corrected
The Nick Adams Stories,books_corrected
Jane,books_corrected
Major Pettigrew's Last Stand,books_corrected
Empress,books_corrected
The Last Little Blue Envelope,books_corrected
The Loved One,books_corrected
Elite,books_corrected
Jakob von Gunten,books_corrected
Killer Instinct,books_corrected
The Secret Life of CeeCee Wilkes,books_corrected
Him,books_corrected
The Muqaddimah: An Introduction to History,books_corrected
If There Be Thorns,books_corrected
In the Name of Revenge,books_corrected
Gold Coast,books_corrected
Remember Me,books_corrected
Honest Illusions,books_corrected
Sandman Slim,books_corrected
NeuroTribes: The Legacy of Autism and the Future of Neurodiversity,books_corrected
It Can't Happen Here,books_corrected
Vanished: When Lightning Strikes / Code Name Cassandra,books_corrected
Fruits Basket: The Complete Collection,books_corrected
Los árboles mueren de pie,books_corrected
A Thousand Plateaus: Capitalism and Schizophrenia,books_corrected
The Last Day of a Condemned Man,books_corrected
De Profundis,books_corrected
What the Dog Saw and Other Adventures,books_corrected
Between the Lives,books_corrected
Does My Bum Look Big in This?,books_corrected
Craving Constellations,books_corrected
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",books_corrected
The Bitter Kingdom,books_corrected
The Wanting Seed,books_corrected
Dark Reunion,books_corrected
